date,temp_avg_c,temp_max_c,temp_min_c,wind_avg_ms,wind_max_ms,wind_gust_ms,sunshine_hr,sunshine_rate_pct,solar_radiation_mj_m2,solar_total_kwh,wind_total_kwh,solar_gyorae_kwh,solar_haengwon_kwh,solar_promo_parking_kwh,solar_stadium_kwh,solar_susan_kwh,wind_dongbok_kwh,wind_gasiri_kwh,wind_gimnyeong_kwh,wind_haengwon_kwh,wind_sinchang_kwh
2025-02-25,6.3,10.9,2.3,2.2,5.5,11.3,4.2,37.2,11.95,6632.688,121161.0,1570.6,700.344,264.2,1659.776,2437.768,68400.0,33486.0,2290.0,16486.0,499.0
2025-02-26,9.5,14.7,5.2,1.6,4.0,8.7,10.4,91.2,18.82,11342.138,209265.0,2725.0,933.984,357.6,2209.216,5116.338,138643.0,32777.0,5030.0,29488.0,3327.0
2025-02-27,9.1,12.0,5.1,1.9,3.6,6.5,1.3,11.4,5.35,3332.0,78697.0,696.4,308.808,117.92,827.424,1381.0,60883.0,9164.0,844.0,4940.0,2866.0
2025-02-28,13.3,17.6,10.3,1.7,4.1,6.5,6.8,59.1,16.91,4015.0,20264.0,972.6,471.24,201.52,786.0,1583.0,15523.0,766.0,268.0,2323.0,1383.0
2025-03-01,14.8,16.7,11.5,1.4,3.2,8.9,0.0,0.0,1.68,3160.0,121392.0,841.0,328.32,147.72,1171.0,673.0,68342.0,34775.0,1744.0,8623.0,7908.0
2025-03-02,16.7,18.2,15.7,1.8,3.6,7.9,0.2,1.7,2.8,3362.0,71975.0,1112.6,240.84,110.24,759.072,1140.0,39024.0,16086.0,1409.0,6224.0,9232.0
2025-03-03,9.7,16.9,7.5,5.5,8.2,16.7,0.0,0.0,3.06,513.859,684448.0,138.2,18.864,8.16,173.632,175.003,512640.0,137578.0,2949.0,22446.0,8835.0
2025-03-04,8.1,10.5,7.3,5.2,8.1,16.2,1.1,9.5,6.11,1072.0,542897.0,284.6,76.104,3.32,254.208,453.0,415843.0,110016.0,2869.0,5943.0,8226.0
2025-03-05,8.7,11.3,7.7,1.9,3.7,7.3,0.2,1.7,4.98,2120.0,71616.0,333.0,344.952,141.64,316.0,984.0,27072.0,33346.0,1754.0,3602.0,5842.0
2025-03-06,8.9,13.6,5.0,1.8,4.8,8.2,8.3,70.9,19.4,10318.0,331955.0,1930.0,956.52,399.56,2016.0,5017.0,164477.0,132879.0,6289.0,18838.0,9473.0
2025-03-07,8.8,13.4,3.5,1.9,3.7,8.5,6.6,56.4,16.76,8345.0,94152.0,1831.0,758.808,298.56,2423.0,3034.0,41616.0,46090.0,1398.0,3812.0,1236.0
2025-03-08,9.4,12.7,7.5,1.5,2.5,5.4,0.8,6.8,7.15,2816.0,11228.0,628.0,230.904,117.12,744.0,1096.0,7805.0,334.0,210.0,1124.0,1754.0
2025-03-09,10.2,16.2,5.9,1.8,3.2,6.7,10.0,84.7,20.06,12831.0,41619.0,2755.0,1153.728,421.12,2557.0,5944.0,2188.8,36079.0,343.44,571.0,2437.0
2025-03-10,10.7,12.6,8.3,2.2,3.7,7.4,0.0,0.0,4.4,3284.0,39894.0,699.0,266.688,135.76,739.0,1444.0,36806.0,157.0,849.0,1973.0,109.0
2025-03-11,12.3,15.5,10.3,1.7,3.8,6.8,0.3,2.5,7.43,8238.0,27035.0,1439.6,808.488,303.16,1918.0,3769.0,19786.0,4808.0,659.0,1525.0,257.0
2025-03-12,12.5,14.8,9.2,0.9,2.1,2.9,0.6,5.0,5.25,3273.0,33275.0,596.6,222.912,115.92,590.656,1747.147,6048.0,24202.0,311.0,1296.0,1418.0
2025-03-13,13.3,17.5,11.5,3.2,6.2,11.2,1.7,14.3,10.2,5582.0,154549.0,1206.0,479.88,202.2,1186.0,2508.0,39225.6,95604.0,2098.8,8765.0,8855.0
2025-03-14,14.4,18.1,11.4,4.6,7.6,14.9,3.8,31.9,15.28,9118.0,308558.0,2142.0,724.68,289.76,1774.0,4187.0,208483.0,70759.0,7307.0,14621.0,7388.0
2025-03-15,9.6,11.4,8.6,4.7,8.4,15.8,0.0,0.0,4.82,500.0,691031.0,131.0,11.52,6.92,120.0,231.0,502992.0,162308.0,3630.0,15716.0,6385.0
2025-03-16,7.8,13.9,2.6,2.5,5.0,14.1,9.0,75.0,20.31,4734.0,547213.0,767.0,385.272,184.24,391.0,3007.0,411379.0,103186.0,5936.0,17562.0,9149.76
2025-03-17,6.2,10.8,2.9,2.4,6.1,12.8,10.7,89.2,23.21,12933.546,452278.0,3003.6,1001.232,512.72,1847.552,6568.442,374285.0,56663.0,5586.0,10121.0,5623.74
2025-03-18,5.5,7.9,3.5,2.6,4.6,14.1,8.5,70.2,19.9,7028.0,707620.0,1295.8,518.544,295.0,1646.0,3272.0,532253.0,135814.0,797.0,28314.0,10443.0
2025-03-19,6.4,10.9,2.3,1.8,4.1,8.6,10.0,82.6,23.74,8883.0,418847.0,1987.0,525.6,303.6,1940.0,4126.0,299981.0,79266.0,4790.0,28704.0,6107.0
2025-03-20,10.3,13.8,3.8,3.1,6.6,12.4,10.6,87.6,22.8,13460.0,268660.0,2998.0,1031.328,471.88,2795.0,6163.0,224986.0,17657.0,5917.0,12468.0,7632.0
2025-03-21,13.3,17.1,8.8,2.9,6.0,11.2,10.4,85.2,22.3,13739.0,303245.0,3047.0,1034.928,484.04,2824.768,6349.0,223114.0,62912.0,4605.0,9098.0,3516.0
2025-03-22,15.9,20.2,12.7,3.4,5.8,10.9,10.9,89.3,23.33,14049.0,290449.0,3124.0,1047.384,490.28,2872.704,6514.204,207475.0,60098.0,4830.0,16102.0,1944.0
2025-03-23,15.7,18.9,13.5,2.4,5.0,10.4,10.3,84.4,22.64,13073.0,154822.0,2860.0,993.6,469.76,2711.0,6039.0,119088.0,21051.0,2844.0,9976.0,1864.0
2025-03-24,16.9,19.2,13.5,3.2,6.1,11.4,10.1,82.1,21.34,12529.0,273818.0,2751.0,950.472,433.04,2595.0,5800.0,201542.0,54896.0,3825.0,8897.0,4659.0
2025-03-25,17.1,22.0,12.9,2.5,4.9,9.2,10.0,81.3,21.22,12150.0,190667.0,2687.0,893.448,406.04,2545.856,5617.0,142762.0,28760.0,3962.0,10644.0,4541.0
2025-03-26,16.7,21.5,11.2,1.3,3.0,5.1,3.4,27.6,16.37,12974.0,109124.0,2963.2,970.776,436.72,2721.344,5882.0,41184.0,50030.0,2348.46,10305.0,5256.0
2025-03-27,16.5,23.2,13.6,2.1,6.2,12.8,0.2,1.6,3.97,3180.0,384461.0,701.6,195.624,89.36,575.0,1618.0,214301.0,132853.0,6211.0,25072.0,6024.0
2025-03-28,11.5,14.0,8.9,2.0,5.6,10.1,4.4,35.5,15.84,7844.0,548391.0,1927.4,529.992,292.28,1847.232,3247.0,379843.0,115011.0,6763.5,38952.0,7820.0
2025-03-29,8.3,12.6,5.0,1.9,3.8,7.7,2.5,20.2,12.83,7348.0,366301.0,1559.0,429.768,235.84,1651.968,3472.0,226800.0,96323.0,6474.0,28473.0,8231.0
2025-03-30,7.3,11.5,3.2,2.3,5.5,12.9,9.6,76.8,21.23,12244.0,237104.0,2667.2,837.936,460.24,2559.68,5719.0,144893.0,61464.0,4359.0,20278.0,6110.0
2025-03-31,9.2,13.7,4.0,1.9,4.7,8.5,8.4,67.2,22.05,12592.0,88960.0,2789.4,912.096,436.92,2614.528,5839.0,25373.0,52694.0,1076.94,8108.0,1708.0
2025-04-01,11.3,16.2,7.0,2.8,6.4,12.7,7.2,57.6,21.76,12166.504,115524.367,2772.6,764.64,423.96,2604.448,5600.856,24393.6,74069.28,1023.3,6857.647,9180.54
2025-04-02,12.6,19.6,6.5,1.8,4.8,7.7,10.7,84.9,24.63,14254.506,152508.039,3122.6,1055.664,506.48,2897.184,6672.578,37584.0,94168.8,1789.02,14429.499,4536.72
2025-04-03,11.7,16.5,8.5,1.7,4.3,8.0,10.0,79.4,23.28,11650.021,244045.12,2897.0,628.992,344.56,1900.192,5879.277,96739.2,114193.44,3195.54,25806.28,4110.66
2025-04-04,11.4,16.0,7.6,1.5,3.9,6.9,7.3,57.9,20.45,7694.68,30684.433,2139.4,645.768,334.84,1600.32,2974.352,15868.8,11973.6,447.3,2359.993,34.74
2025-04-05,12.7,15.6,10.0,2.1,4.8,8.2,2.5,19.7,10.51,5837.821,167764.669,1224.8,358.488,192.16,1466.24,2596.133,62496.0,87763.68,2547.18,14957.809,0.0
2025-04-06,13.0,18.2,7.4,1.5,2.5,4.3,10.8,85.0,25.95,14848.486,110690.363,3273.8,1075.248,527.72,3075.68,6896.038,46166.4,45740.16,2380.14,16403.663,0.0
2025-04-07,14.7,18.3,9.0,2.4,4.5,8.6,10.8,85.0,25.13,13844.366,39222.43,2998.4,1069.92,502.52,2896.0,6377.526,1497.6,37067.04,277.2,380.59,0.0
2025-04-08,16.8,21.1,13.6,2.9,6.6,13.2,10.3,80.5,24.44,13665.907,216249.402,2964.0,1224.936,484.92,2817.728,6174.323,105753.6,91474.56,4613.94,14407.302,0.0
2025-04-09,15.6,19.1,11.4,1.3,2.5,4.2,7.6,59.4,19.11,11293.666,59606.235,2497.4,1018.656,400.92,2341.344,5035.346,27763.2,19221.12,1486.62,11135.295,0.0
2025-04-10,15.3,20.1,12.3,1.5,3.3,7.0,7.0,54.3,20.68,12222.578,172302.774,2793.2,1033.488,408.44,2570.272,5417.178,86400.0,53376.48,4738.86,27787.434,0.0
2025-04-11,15.2,18.9,10.1,1.6,2.7,5.9,10.5,81.4,24.08,13848.383,72879.738,2898.6,1214.28,488.76,2804.128,6442.615,36000.0,23009.76,1672.92,12197.058,0.0
2025-04-12,15.7,19.0,12.5,2.2,6.2,13.3,0.0,0.0,3.64,1772.237,411965.347,348.8,125.64,76.32,461.44,760.037,291830.4,79807.68,4084.2,36243.067,0.0
2025-04-13,10.3,14.1,7.8,3.7,7.3,16.1,9.5,73.1,23.76,11405.666,482134.994,2328.8,729.36,334.92,2338.688,5673.898,412012.8,43881.12,4054.5,22186.574,0.0
2025-04-14,12.2,16.2,8.2,5.0,8.4,19.0,9.2,70.8,25.14,13729.325,578926.561,3181.2,1159.776,516.96,2668.864,6202.525,468748.8,88129.44,3666.6,18381.721,0.0
2025-04-15,11.7,15.6,7.4,3.3,7.6,14.5,10.7,82.3,26.96,15162.684,349208.156,3355.4,1219.752,559.88,3079.552,6948.1,291686.4,40318.56,3850.38,13352.816,0.0
2025-04-16,17.6,21.4,11.1,2.9,5.5,11.3,10.2,78.5,23.87,11383.243,132363.579,2383.8,997.056,399.2,2461.536,5141.651,28051.2,91850.4,1865.88,10596.099,0.0
2025-04-17,18.0,18.5,16.6,2.3,4.3,10.1,0.0,0.0,3.49,11016.478,231854.587,3003.4,1203.264,477.52,2721.568,3610.726,27907.2,171750.24,2518.92,29678.227,0.0
2025-04-18,19.7,23.8,16.9,2.4,4.5,8.8,4.6,35.1,18.04,13096.517,103347.101,2823.2,1144.8,462.88,2677.888,5987.749,10684.8,86159.52,1143.54,5359.241,0.0
2025-04-19,19.1,22.0,17.2,1.6,3.3,6.9,0.4,3.1,7.89,8607.484,480799.262,1368.0,890.064,396.52,2266.24,3686.66,308361.6,125768.16,3621.24,43048.262,0.0
2025-04-20,19.7,22.8,17.1,1.3,3.9,7.2,0.9,6.8,7.67,7013.235,49129.412,1240.2,609.192,265.84,2270.048,2627.955,32227.2,8327.52,78.84,8495.852,0.0
2025-04-21,18.0,20.9,16.0,2.9,4.8,10.1,2.2,16.7,15.59,4699.339,197036.945,695.8,202.176,115.24,2686.72,999.403,170208.0,501.12,2259.0,24059.645,9.18
2025-04-22,17.7,19.2,16.7,2.0,4.5,9.8,1.7,12.9,7.99,5681.179,299536.275,1138.0,429.336,201.28,1489.984,2422.579,163382.4,86097.6,5160.78,40156.275,4739.22
2025-04-23,17.4,20.4,14.4,1.3,3.1,6.6,2.1,15.8,13.73,9571.377,135066.969,1984.0,710.856,334.6,1561.536,4980.385,57686.4,52009.92,3020.22,16006.329,6344.1
2025-04-24,16.9,22.8,11.9,1.6,4.3,6.9,9.3,69.9,25.79,14002.226,170801.368,3023.8,1109.592,484.96,2916.672,6467.202,82713.6,57735.36,3999.06,23785.828,2567.52
2025-04-25,16.4,20.4,12.8,1.9,5.1,8.6,7.2,54.1,21.93,11880.089,317171.935,2609.0,985.464,430.2,2458.496,5396.929,144835.2,116804.16,6457.5,44241.355,4833.72
2025-04-26,15.9,20.3,11.9,1.9,4.4,8.2,11.7,87.3,28.36,15054.776,92755.954,3182.2,1289.088,561.92,3067.68,6953.888,25171.2,55719.36,1148.76,10716.634,0.0
2025-04-27,17.2,22.5,12.4,1.1,2.2,5.4,7.0,52.2,19.09,9995.089,22807.266,2093.8,831.6,368.4,1935.68,4765.609,14198.4,4616.64,540.54,3269.166,182.52
2025-04-28,18.2,23.1,15.1,1.8,6.0,16.7,8.1,60.4,23.81,13547.31,230650.733,2957.0,1160.352,514.44,2653.696,6261.822,144662.4,46617.12,5729.04,30883.133,2759.04
2025-04-29,15.4,19.0,12.0,1.9,5.0,7.9,12.1,89.6,27.99,15396.22,126354.61,3286.8,1299.816,591.8,3158.336,7059.468,44812.8,63678.24,2054.88,15670.81,137.88
2025-04-30,17.1,21.1,11.3,1.3,3.5,5.1,12.2,90.4,27.56,14628.314,139118.523,3176.8,1232.28,549.52,2953.024,6716.69,81648.0,40842.72,1043.1,10007.043,5577.66
2025-05-01,16.8,20.3,14.2,1.7,4.7,10.1,0.7,5.2,2.35,4206.535,378611.258,865.6,346.464,155.44,917.6,1921.431,225792.0,111866.4,4334.76,35718.458,899.64
2025-05-02,17.3,21.4,13.4,1.6,4.6,9.6,12.4,91.9,28.78,15409.543,188922.05,3310.8,1311.624,591.48,3122.432,7073.207,98150.4,60048.0,4509.72,25952.75,261.18
2025-05-03,17.3,21.7,13.4,2.1,6.1,12.4,3.7,27.2,11.21,8651.146,433444.492,2402.0,738.216,331.16,1671.008,3508.762,242640.0,134638.56,7068.42,43927.012,5170.5
2025-05-04,16.2,20.8,11.7,2.2,4.4,8.2,12.5,91.9,29.61,15536.819,90801.966,3315.8,1302.408,597.36,3146.08,7175.171,30326.4,43604.64,1354.14,12887.166,2629.62
2025-05-05,15.2,19.4,12.2,2.4,4.1,8.2,0.7,5.1,5.4,4277.887,94561.793,1004.0,202.968,119.24,731.584,2220.095,76003.2,5271.84,1097.28,9589.913,2599.56
2025-05-06,15.7,20.0,13.5,1.5,3.7,6.6,2.8,20.4,9.39,2674.768,117652.385,627.0,180.144,106.28,651.296,1110.048,56246.4,39715.2,2326.5,17617.925,1746.36
2025-05-07,15.4,19.6,11.5,1.5,3.8,6.0,8.0,58.4,23.46,12660.389,61158.037,2128.6,1119.24,523.2,2861.824,6027.525,23212.8,31357.44,707.94,5337.157,542.7
2025-05-08,17.4,21.3,12.4,1.9,4.0,7.2,8.2,59.9,23.34,12652.802,110825.248,2731.6,1074.24,500.96,2589.664,5756.338,82598.4,12116.16,1550.34,10972.048,3588.3
2025-05-09,17.5,19.4,14.5,3.1,6.3,16.0,0.0,0.0,1.21,2206.373,533847.056,601.6,85.68,67.36,406.048,1045.685,370080.0,106012.8,4603.86,45204.116,7946.28
2025-05-10,15.1,18.7,12.6,3.6,6.4,15.1,7.1,51.4,19.46,8741.427,539596.043,1234.2,649.008,303.84,1644.864,4909.515,369878.4,101216.16,6352.74,56827.043,5321.7
2025-05-11,15.7,18.5,12.5,2.5,5.8,10.6,6.7,48.6,19.61,9607.123,201177.983,2263.2,791.712,365.36,2276.736,3910.115,132220.8,34176.96,5469.84,27057.683,2252.7
2025-05-12,17.2,21.6,13.0,2.2,4.3,7.9,12.6,91.3,28.31,14127.152,23624.597,2905.2,1193.832,530.2,2938.88,6559.04,7545.6,13798.08,275.04,158.897,1846.98
2025-05-13,18.3,23.1,14.5,2.0,4.6,7.6,12.6,91.3,28.61,13931.483,35814.845,3021.2,1147.176,520.52,2805.76,6436.827,13276.8,17500.32,762.12,2551.385,1724.22
2025-05-14,19.7,22.8,15.5,1.2,2.1,5.2,5.8,41.7,15.72,10473.023,256181.046,2293.8,925.992,431.88,2206.88,4614.471,173692.8,44313.12,4914.9,33260.226,0.0
2025-05-15,20.7,22.3,19.3,1.5,3.2,8.4,0.0,0.0,4.65,4710.89,141395.673,1503.4,557.352,253.6,1334.944,1061.594,60652.8,50417.28,2403.0,26914.233,1008.36
2025-05-16,19.7,21.8,17.1,1.9,5.6,12.1,0.0,0.0,1.6,992.4,285096.939,217.2,45.792,47.8,408.256,273.352,147916.8,96755.04,2918.34,29730.759,7776.0
2025-05-17,17.8,22.7,15.6,2.1,5.4,11.2,8.9,64.0,25.81,11868.984,167036.537,2479.6,1018.44,469.24,2752.096,5149.608,123552.0,14784.48,4829.76,22438.937,1431.36
2025-05-18,17.8,22.0,15.5,1.2,3.3,7.8,4.8,34.3,20.08,11018.969,107405.332,2324.2,907.992,419.4,2384.096,4983.281,46224.0,32423.04,2718.0,22704.892,3335.4
2025-05-19,19.9,24.3,14.4,1.8,3.8,6.6,7.2,51.4,23.16,13493.466,87506.925,2958.8,1097.64,514.28,2754.208,6168.538,8035.2,57791.52,1330.56,13918.965,6430.68
2025-05-20,22.1,25.5,19.8,1.5,3.2,7.3,0.9,6.4,9.47,10785.416,133367.869,2402.8,1000.944,470.48,2629.376,4281.816,45705.6,70454.88,725.4,11743.669,4738.32
2025-05-21,21.0,22.8,19.5,1.6,3.5,6.6,0.0,0.0,3.28,1588.912,98051.357,353.2,48.456,49.96,507.424,629.872,60566.4,27168.48,921.06,7258.817,2136.6
2025-05-22,20.5,24.1,18.1,1.3,3.2,5.2,6.3,45.0,21.51,9279.812,81996.303,2221.6,863.352,394.2,2044.576,3756.084,23760.0,46995.84,1087.74,9091.623,1061.1
2025-05-23,17.5,18.5,16.8,3.7,5.9,12.4,0.0,0.0,4.88,1898.212,175207.978,259.4,119.952,85.12,800.256,633.484,121507.2,15384.96,4785.84,33207.958,322.02
2025-05-24,17.1,18.8,15.1,2.0,5.3,10.9,0.0,0.0,5.24,3888.338,286885.419,978.4,192.096,113.2,687.552,1917.09,125913.6,103248.0,6561.9,43516.599,7645.32
2025-05-25,17.5,20.9,14.4,1.4,3.9,6.1,11.6,82.3,27.62,12420.521,109888.543,2710.8,1062.072,498.76,2805.472,5343.417,51638.4,38594.88,1965.78,14159.863,3529.62
2025-05-26,18.8,22.5,15.1,1.7,3.6,6.8,10.9,77.3,26.25,13442.638,22246.755,2914.0,1133.28,525.68,2853.728,6015.95,12931.2,4790.88,763.92,3760.755,0.0
2025-05-27,19.1,23.0,14.6,1.6,3.5,5.5,12.6,89.4,26.94,13478.96,40357.68,2899.8,1083.384,518.8,2759.264,6217.712,6681.6,29242.08,686.16,3710.4,37.44
2025-05-28,19.8,24.1,16.4,1.3,2.7,4.3,6.6,46.8,20.6,11155.841,38993.94,2389.4,952.2,435.12,2347.392,5031.729,3859.2,31111.2,440.82,2743.2,839.52
2025-05-29,20.8,25.8,16.9,1.7,3.6,6.6,12.5,88.0,27.51,13888.776,18963.18,2965.2,1135.44,524.36,2845.024,6418.752,10742.4,6140.16,245.52,270.0,1565.1
2025-05-30,19.6,22.7,16.7,1.3,2.6,4.8,12.4,87.3,26.94,13579.31,27488.16,2911.2,1122.984,518.36,2743.968,6282.798,604.8,25747.2,157.32,0.0,978.84
2025-05-31,19.1,22.1,15.7,1.3,2.8,5.0,6.4,45.1,19.9,10241.576,3364.68,2003.6,862.56,388.88,2173.92,4812.616,3110.4,10.08,189.0,55.2,0.0
2025-06-01,20.5,23.9,16.6,1.2,2.5,5.1,11.4,80.3,28.23,13940.072,9518.94,3009.4,1132.416,540.04,2856.096,6402.12,5760.0,960.48,418.68,2239.2,140.58
2025-06-02,18.2,20.6,16.3,2.8,4.8,9.6,0.0,0.0,4.3,2382.241,204135.782,419.4,108.936,77.56,964.96,811.385,118425.6,29558.88,3234.96,49378.802,3537.54
2025-06-03,21.5,27.3,17.8,1.7,4.2,8.3,10.2,71.8,28.24,14832.329,374571.661,3283.8,1234.08,577.12,2914.336,6822.993,197568.0,103769.28,8226.72,60582.001,4425.66
2025-06-04,21.8,27.3,15.8,2.3,4.9,9.5,11.1,77.6,26.73,13321.224,209418.421,2993.8,1115.496,517.36,2559.296,6135.272,149587.2,28283.04,4855.32,25795.201,897.66
2025-06-05,21.9,26.3,17.3,1.7,3.4,5.5,11.8,82.5,29.93,13935.354,25453.14,2882.0,1132.272,549.76,2934.496,6436.826,5011.2,17470.08,266.4,1539.6,1165.86
2025-06-06,23.3,26.9,20.2,1.6,3.3,5.5,4.3,30.1,18.73,8917.287,26178.66,1898.0,686.232,320.4,1773.504,4239.151,2044.8,17671.68,204.84,1832.4,4424.94
2025-06-07,23.0,26.1,21.1,0.8,1.8,3.1,0.5,3.5,8.2,5962.561,30078.78,1303.8,444.744,205.0,1229.92,2779.097,8150.4,12731.04,236.52,4466.4,4494.42
2025-06-08,21.9,22.9,20.9,1.2,3.0,5.9,0.0,0.0,5.13,3061.756,18342.06,785.6,244.224,130.24,858.176,1043.516,14486.4,1321.92,296.1,1568.4,669.24
2025-06-09,22.6,26.0,20.4,2.2,4.8,8.9,2.4,16.8,13.19,6990.584,15755.043,1540.0,529.2,243.08,1519.552,3158.752,13968.0,10.08,255.96,1184.403,336.6
2025-06-10,21.7,23.6,20.7,1.3,3.1,6.5,1.4,9.8,11.3,5637.064,37593.717,1299.8,373.68,220.92,1011.296,2731.368,16704.0,6511.68,1054.08,12347.997,975.96
2025-06-11,22.0,25.5,20.2,1.6,3.2,5.3,5.2,36.4,19.71,11505.309,82931.401,2507.2,785.304,443.88,2658.368,5110.557,30240.0,26863.2,1792.08,21704.401,2331.72
2025-06-12,20.5,21.3,18.8,1.2,2.6,4.9,0.0,0.0,5.74,3515.828,18733.427,829.8,186.696,132.6,810.496,1556.236,15436.8,473.76,157.14,1997.027,668.7
2025-06-13,23.1,25.6,20.6,1.9,4.4,9.9,0.0,0.0,6.28,3401.867,155178.965,676.2,207.936,104.8,1339.04,1073.891,98553.6,28817.28,1224.0,20253.305,6330.78
2025-06-14,22.7,26.7,21.6,2.3,6.6,12.9,3.4,23.8,10.73,7728.687,247139.514,1778.0,515.448,297.72,1756.032,3381.487,117590.4,80304.48,3735.54,39809.034,5700.06
2025-06-15,22.5,25.6,19.5,1.6,3.6,8.6,0.3,2.1,7.37,6456.822,45243.342,1347.0,417.672,249.56,1768.352,2674.238,10915.2,27239.04,355.5,4677.462,2056.14
2025-06-16,22.4,26.1,20.2,2.5,4.6,10.1,5.2,36.1,15.28,7999.336,112619.903,1677.8,577.512,306.04,1846.784,3591.2,51984.0,42844.32,2365.2,13547.183,1879.2
2025-06-17,23.2,26.2,21.0,2.0,4.2,6.9,6.4,44.4,19.37,11362.425,44061.16,2268.6,702.72,400.16,2259.2,5731.745,5126.4,36383.04,206.64,1896.7,448.38
2025-06-18,23.0,26.6,18.9,1.8,3.8,6.2,9.4,65.3,24.92,13609.088,10012.547,2946.6,853.992,512.08,2868.992,6427.424,2505.6,4861.44,276.84,721.487,1647.18
2025-06-19,25.3,27.4,23.1,1.0,2.5,4.3,0.2,1.4,8.78,5880.781,232151.847,972.6,439.92,249.84,2315.072,1903.349,184060.8,31872.96,3039.3,11562.747,1616.04
2025-06-20,24.6,25.7,23.9,1.8,3.2,7.8,0.0,0.0,4.92,4035.238,399980.467,827.6,357.408,202.04,1230.08,1418.11,246960.0,112920.48,4230.54,35869.447,0.0
2025-06-21,23.8,24.7,23.3,2.2,3.5,8.2,0.0,0.0,2.53,3765.9,301932.906,791.8,491.688,272.08,1734.496,475.836,108864.0,162741.6,3863.16,26464.146,0.0
2025-06-22,22.4,24.4,21.0,1.5,3.5,7.2,0.1,0.7,11.11,7427.276,47759.4,1608.0,506.376,304.24,1739.264,3269.396,15926.4,27613.44,547.56,3672.0,0.0
2025-06-23,22.9,26.7,19.2,1.5,4.1,7.4,4.5,31.3,19.11,11407.98,20510.266,2151.6,771.192,448.32,2477.952,5558.916,15782.4,240.48,552.24,3935.146,0.0
2025-06-24,23.4,25.3,21.6,2.0,3.7,6.7,0.0,0.0,7.87,5072.328,44955.941,1226.6,317.808,202.84,1234.432,2090.648,11865.6,23374.08,436.32,9279.941,0.0
2025-06-25,22.8,26.4,20.2,2.6,5.3,9.9,12.2,84.7,28.54,12303.012,98919.514,2796.6,862.488,488.24,2629.312,5526.372,79891.2,23.04,3066.12,15939.154,0.0
2025-06-26,23.8,27.2,20.5,1.7,3.8,6.3,10.5,72.9,27.72,11525.082,915.116,1942.8,814.248,478.44,2831.2,5458.394,489.6,12.96,120.78,291.776,0.0
2025-06-27,25.9,29.1,21.2,1.8,4.0,7.0,5.8,40.6,22.28,11212.716,17644.216,1683.2,811.08,476.08,2749.248,5493.108,4608.0,7801.92,471.96,2757.856,2004.48
2025-06-28,26.5,29.1,24.8,2.4,4.0,7.5,7.8,54.5,24.95,10701.484,9426.189,1741.8,842.832,489.68,2823.232,4803.94,864.0,6552.0,185.58,501.969,1322.64
2025-06-29,27.8,31.3,24.4,1.9,3.7,5.9,12.4,86.7,29.56,12765.071,30453.557,2336.2,879.552,520.28,2818.56,6210.479,2390.4,24397.92,203.22,2058.377,1403.64
2025-06-30,28.6,31.9,25.9,1.4,2.6,5.2,12.2,85.3,27.86,12487.222,29776.771,2502.8,769.536,459.56,2750.944,6004.382,3945.6,21623.04,333.18,2906.731,968.22
2025-07-01,29.0,32.3,27.2,1.8,3.7,5.8,10.6,74.1,27.41,11782.0,24888.841,1783.0,703.0,403.0,2711.0,6182.0,1008.0,20329.92,246.78,2295.601,1008.54
2025-07-02,29.0,32.1,26.4,1.8,3.7,5.7,12.7,88.8,29.15,12618.0,11480.519,2661.0,863.0,509.0,2770.0,5815.0,1353.6,7961.76,174.42,1423.199,567.54
2025-07-03,28.8,32.1,26.0,1.8,3.6,6.2,12.0,83.9,28.83,12522.0,34891.44,2431.0,860.0,506.0,2776.0,5949.0,7228.8,25711.2,318.96,938.4,694.08
2025-07-04,28.7,31.7,26.2,2.2,4.4,7.8,11.5,80.4,27.96,12467.0,45758.837,2659.0,845.0,494.0,2627.0,5843.0,4694.4,36656.64,225.0,2457.497,1725.3
2025-07-05,28.5,31.1,26.5,2.4,4.8,8.2,10.2,71.3,28.55,10085.0,17142.094,1860.0,870.0,500.0,2777.0,4078.0,806.4,14492.16,111.42,48.034,1684.08
2025-07-06,28.7,32.0,26.7,2.5,4.5,9.4,11.5,80.4,28.53,11614.0,4145.636,2370.0,870.0,499.0,2847.0,5028.0,1785.6,1058.4,102.06,34.796,1164.78
2025-07-07,28.8,32.5,25.4,1.7,3.5,5.8,12.0,83.9,28.6,11001.0,276.235,2113.0,845.0,472.0,2607.0,4963.0,0.0,128.16,89.82,3.715,54.54
2025-07-08,28.8,32.7,25.8,2.3,5.0,8.6,10.2,71.3,27.46,7129.0,64373.705,1193.0,547.0,317.0,2672.0,2401.0,43977.6,2246.4,1625.94,16140.365,383.4
2025-07-09,27.8,30.2,26.3,3.2,4.8,9.2,2.8,19.7,14.29,3689.0,115681.306,408.0,432.0,250.0,1684.0,916.0,73641.6,4955.04,2785.86,33452.086,846.72
2025-07-10,28.0,30.8,26.2,4.1,6.4,12.3,4.2,29.6,17.06,4618.0,341211.105,717.0,580.0,289.0,1407.0,1625.0,207244.8,60043.68,7404.12,64500.165,2018.34
2025-07-11,25.9,26.9,25.0,4.5,6.5,15.0,0.0,0.0,5.42,1723.0,559560.837,203.0,399.0,197.0,364.0,560.0,354211.2,118146.24,3042.18,79425.597,4735.62
2025-07-12,25.0,25.6,24.5,3.4,4.9,10.1,0.0,0.0,3.54,1070.0,291818.389,159.0,146.0,83.0,254.0,428.0,181497.6,57952.8,4382.28,45791.509,2194.2
